stimulus_id,image_file,original_filename,original_relative_path,original_style_folder,condition_congruent,condition_semi_congruent,condition_incongruent,condition_congruent_en,condition_semi_congruent_en,condition_incongruent_en,notes,needs_human_review
025,025.jpg,female_head_0208.jpg,expressionism/female_head_0208.jpg,expressionism,"Ein blau-grünes Gesicht mit dunklem Haar steht vor grünlichem Hintergrund. Der Kopf ist leicht geneigt, und ein roter Akzent sitzt am Hals.","Ein kühles blau-grünes Porträt füllt die Mitte vor grünlichem Hintergrund. Der Kopf wirkt fast gerade, und der rote Akzent sitzt eher an der Schulter als direkt am Hals.","Ein blau-grünes Gesicht mit hellem Haar steht vor grauem Hintergrund. Der Kopf ist stark zur anderen Seite geneigt, und der rote Akzent sitzt hoch an der Wange.","A blue-green face with dark hair appears before a greenish background. The head is slightly tilted, and a red accent sits at the neck.","A cool blue-green portrait fills the center before a greenish background. The head appears almost straight, and the red accent sits more at the shoulder than directly at the neck.","A blue-green face with pale hair appears before a gray background. The head is strongly tilted to the opposite side, and the red accent sits high on the cheek.",image_type=expressionism; source=direct_image_inspection; language=de; fit_levels=high_partial_low; prompt_repair_visual_form_human_style_2026-05-19; semi_congruent_tightened_near_miss_2026-05-19; incongruent_repaired_same_domain_far_near_miss_2026-05-19; congruency_spread_balance_checked_2026-05-19,False
026,026.jpg,fertility_ii_0197.jpg,expressionism/fertility_ii_0197.jpg,expressionism,"Drei Figuren stehen in einem grünen Garten mit Baum in der Mitte. Links trägt eine Figur einen roten runden Korb, rechts steht eine blaue Figur mit hellem Hut.","Drei Figuren stehen in einem grünen Garten mit Baum. Die rote runde Form wirkt eher rechts der Mitte, während die blaue Figur mehr links im Bild steht.","Zwei Figuren stehen in einem grünen Garten ohne deutlichen Mittelbaum. Die rote runde Form liegt rechts, und die blaue Figur steht links mit dunklem Hut.","Three figures stand in a green garden with a tree in the center. On the left, one figure carries a red round basket; on the right, a blue figure wears a pale hat.","Three figures stand in a green garden with a tree. The red round form appears more to the right of center, while the blue figure stands more to the left in the image.","Two figures stand in a green garden without a clear central tree. The red round form lies on the right, and the blue figure stands on the left with a dark hat.",image_type=expressionism; source=direct_image_inspection; language=de; fit_levels=high_partial_low; prompt_repair_visual_form_human_style_2026-05-19; semi_congruent_tightened_near_miss_2026-05-19; incongruent_repaired_same_domain_far_near_miss_2026-05-19; congruency_spread_balance_checked_2026-05-19,False
027,027.jpg,candidate_029_expressionism_leon_indenbaum_1915.jpg,candidate_images/chosen/candidate_029_expressionism_leon_indenbaum_1915.jpg,expressionism,"Ein längliches helles Gesicht steht frontal in der Mitte vor dunklem Hintergrund. Haare, Augen und schmale Gesichtszüge sind weich und reduziert gezeichnet.","Ein längliches helles Gesicht steht frontal vor dunklem Grund. Die Augen wirken etwas höher und weiter auseinander, und die Kopfform erscheint breiter.","Ein breites helles Gesicht steht leicht seitlich vor dunklem Hintergrund. Die Gesichtszüge sind kräftig dunkel gezeichnet, und die Augen sitzen tief unter schwerem Haar.","An elongated pale face faces forward in the center against a dark background. Hair, eyes, and narrow facial features are softly and sparsely drawn.","An elongated pale face faces forward against a dark ground. The eyes appear slightly higher and farther apart, and the head shape seems broader.","A broad pale face appears slightly sideways before a dark background. The facial features are drawn in strong dark lines, and the eyes sit low beneath heavy hair.",image_type=expressionism; source=chosen_candidate_direct_image_inspection; language=de; fit_levels=high_partial_low; prompt_repair_visual_form_human_style_2026-05-19; semi_congruent_tightened_near_miss_2026-05-19; incongruent_repaired_same_domain_far_near_miss_2026-05-19; congruency_spread_balance_checked_2026-05-19,False
028,028.jpg,girl_combing_her_hair_0037.jpg,expressionism/girl_combing_her_hair_0037.jpg,expressionism,Eine orange-rote sitzende Figur beugt sich nach links unten in einem hellen Innenraum. Helle Wandflächen und eine bläuliche Form rechts rahmen die Figur.,"Eine orange-rote sitzende Figur beugt sich in einem hellen Innenraum. Der Körper neigt sich eher nach rechts unten, und die bläuliche Form liegt näher an der Mitte.",Eine orange-rote sitzende Figur beugt sich nach rechts unten in einem hellen Innenraum. Die bläuliche Form liegt links und rahmt den Körper von der anderen Seite.,An orange-red seated figure bends down toward the lower left in a pale interior. Pale wall areas and a bluish form on the right frame the figure.,"An orange-red seated figure bends inside a pale interior. The body leans more toward the lower right, and the bluish form lies closer to the center.",An orange-red seated figure bends toward the lower right in a pale interior. The bluish form lies on the left and frames the body from the opposite side.,image_type=expressionism; source=direct_image_inspection; language=de; fit_levels=high_partial_low; prompt_repair_visual_form_human_style_2026-05-19; semi_congruent_tightened_near_miss_2026-05-19; incongruent_repaired_same_domain_far_near_miss_2026-05-19; congruency_spread_balance_checked_2026-05-19,False
029,029.jpg,gretchen_0114.jpg,expressionism/gretchen_0114.jpg,expressionism,Eine schmale stehende Figur in grauer Kleidung hält ein Kind oder Bündel vor dem Körper. Viel weißer Hintergrund umgibt die dunkle Zeichnung.,Eine schmale stehende Figur hält ein Kind oder Bündel vor hellem Papiergrund. Die Gruppe wirkt etwas größer und weiter nach rechts gesetzt.,"Eine schmale stehende Figur in dunkler Kleidung hält ein Bündel seitlich am Körper. Der weiße Hintergrund bleibt groß, aber die Figur steht näher am rechten Rand.",A narrow standing figure in gray clothing holds a child or bundle in front of the body. Much white background surrounds the dark drawing.,A narrow standing figure holds a child or bundle before a pale paper ground. The group appears slightly larger and placed farther to the right.,"A narrow standing figure in dark clothing holds a bundle at the side of the body. The white background remains large, but the figure stands closer to the right edge.",image_type=expressionism; source=direct_image_inspection; language=de; fit_levels=high_partial_low; prompt_repair_visual_form_human_style_2026-05-19; semi_congruent_tightened_near_miss_2026-05-19; incongruent_repaired_same_domain_far_near_miss_2026-05-19; congruency_spread_balance_checked_2026-05-19,False
030,030.jpg,man_and_woman_0101.jpg,expressionism/man_and_woman_0101.jpg,expressionism,"Zwei nackte Figuren sitzen in dunklem Innenraum. Links ist eine hellere sitzende Figur, rechts beugt sich eine dunklere Figur nach unten.","Zwei nackte Körperformen sitzen in einem dunklen Innenraum. Links bleibt die hellere Figur aufrechter, während sich rechts eine dunklere Figur etwas weniger stark nach unten beugt.","Zwei nackte Figuren sitzen in dunklem Innenraum, aber die hellere Figur liegt rechts und die dunklere sitzt aufrecht links. Die Körper wirken weniger nach unten gebeugt.","Two nude figures sit in a dark interior. On the left is a lighter seated figure, while on the right a darker figure bends downward.","Two nude body forms sit in a dark interior. The paler figure remains more upright on the left, while a darker figure on the right bends downward slightly less strongly.","Two nude figures sit in a dark interior, but the paler figure lies on the right and the darker one sits upright on the left. The bodies appear less bent downward.",image_type=expressionism; source=direct_image_inspection; language=de; fit_levels=high_partial_low; prompt_repair_visual_form_human_style_2026-05-19; semi_congruent_tightened_near_miss_2026-05-19; incongruent_repaired_same_domain_far_near_miss_2026-05-19; congruency_spread_balance_checked_2026-05-19,False
031,031.jpg,maternit_233_after_picasso_0194.jpg,expressionism/maternit_233_after_picasso_0194.jpg,expressionism,"Eine Frau in blauem Mantel sitzt frontal auf einem Stuhl, ein heller Hund liegt rechts unten. Das helle Kleid und der dunkle Stuhl stehen vor blauem Grund.",Eine Frau in blauem Mantel sitzt frontal auf einem Stuhl vor blauem Grund. Die kleine helle Tierform liegt eher links unten statt rechts unten.,"Eine Frau in grünblauem Mantel sitzt seitlich auf einem Stuhl, ein helles Tier liegt links unten. Der Hintergrund ist heller und weniger gleichmäßig blau.","A woman in a blue coat sits frontally on a chair, with a pale dog lying at the lower right. The pale dress and dark chair stand before a blue ground.",A woman in a blue coat sits frontally on a chair before a blue ground. The small pale animal shape lies more toward the lower left rather than the lower right.,"A woman in a green-blue coat sits sideways on a chair, with a pale animal lying at the lower left. The background is lighter and less evenly blue.",image_type=expressionism; source=direct_image_inspection; language=de; fit_levels=high_partial_low; prompt_repair_visual_form_human_style_2026-05-19; semi_congruent_tightened_near_miss_2026-05-19; incongruent_repaired_same_domain_far_near_miss_2026-05-19; congruency_spread_balance_checked_2026-05-19,False
032,032.jpg,miguel_de_cervantes_0146.jpg,expressionism/miguel_de_cervantes_0146.jpg,expressionism,Eine dunkle Figur geht auf einem hellen Weg durch eine Landschaft mit Windmühle. Der Weg führt diagonal nach hinten zu Horizont und Himmel.,Eine dunkle Figur geht auf einem hellen Pfad durch eine Landschaft mit Windmühle. Der Weg führt weniger diagonal und scheint fast gerade in die Bildmitte zu laufen.,"Eine dunkle Figur steht auf einem hellen Weg in einer Landschaft, doch die Windmühle sitzt rechts vorn. Der Weg läuft fast waagrecht statt tief diagonal.",A dark figure walks on a pale path through a landscape with a windmill. The path leads diagonally back toward the horizon and sky.,A dark figure walks on a pale path through a landscape with a windmill. The path runs less diagonally and seems to lead almost straight into the image center.,"A dark figure stands on a pale path in a landscape, but the windmill sits at the front right. The path runs almost horizontally rather than deep diagonally.",image_type=expressionism; source=direct_image_inspection; language=de; fit_levels=high_partial_low; prompt_repair_visual_form_human_style_2026-05-19; semi_congruent_tightened_near_miss_2026-05-19; incongruent_repaired_same_domain_far_near_miss_2026-05-19; congruency_spread_balance_checked_2026-05-19,False
033,033.jpg,misery_0089.jpg,expressionism/misery_0089.jpg,expressionism,Ein dunkler Innenraum zeigt mehrere Figuren und Betten oder Liegeflächen. Helle Gesichter und weiße Bettformen treten aus dem Schwarz hervor.,Ein dunkler Innenraum zeigt mehrere helle Figuren und Liegeflächen. Die weißen Bettformen wirken stärker rechts unten konzentriert als links und unten verteilt.,"Ein dunkler Innenraum zeigt wenige Figuren und helle Liegeflächen, die vor allem rechts liegen. Die Gesichter sind groß und rund statt klein aus dem Schwarz hervortretend.",A dark interior shows several figures and beds or lying surfaces. Pale faces and white bed shapes emerge from the blackness.,A dark interior shows several pale figures and lying surfaces. The white bed forms appear more concentrated at the lower right than spread across the left and bottom.,A dark interior shows a few figures and pale lying surfaces mostly on the right. The faces are large and round rather than small forms emerging from the blackness.,image_type=expressionism; source=direct_image_inspection; language=de; fit_levels=high_partial_low; prompt_repair_visual_form_human_style_2026-05-19; semi_congruent_tightened_near_miss_2026-05-19; incongruent_repaired_same_domain_far_near_miss_2026-05-19; congruency_spread_balance_checked_2026-05-19,False
034,034.jpg,mother_and_child_on_the_beach_0214.jpg,expressionism/mother_and_child_on_the_beach_0214.jpg,expressionism,"Eine stehende Frau mit Kind steht vor blau-grünem Hintergrund. Die Figur ist in dunkle Kleidung gehüllt, das Kind liegt hell am Oberkörper.","Eine stehende Mutter-Kind-Form steht vor blau-grünem Hintergrund. Das helle Kind wirkt etwas tiefer am Körper, und die dunkle Kleidung öffnet sich breiter nach unten.","Eine stehende Frau mit Kind steht vor grünlichem Hintergrund, aber die Figur trägt helle Kleidung. Das Kind liegt tiefer am Bauch statt hell am Oberkörper.","A standing woman with a child appears before a blue-green background. The figure is wrapped in dark clothing, and the child lies pale at the torso.","A standing mother-and-child form appears before a blue-green background. The pale child seems slightly lower on the body, and the dark clothing opens wider toward the bottom.","A standing woman with child appears before a greenish background, but the figure wears pale clothing. The child lies lower at the belly rather than pale at the torso.",image_type=expressionism; source=direct_image_inspection; language=de; fit_levels=high_partial_low; prompt_repair_visual_form_human_style_2026-05-19; semi_congruent_tightened_near_miss_2026-05-19; incongruent_repaired_same_domain_far_near_miss_2026-05-19; congruency_spread_balance_checked_2026-05-19,False
035,035.jpg,night_0017.jpg,expressionism/night_0017.jpg,expressionism,"Ein dunkler Innenraum wird von hellem Licht durch ein Fenster und über den Boden geteilt. Treppe, Wand und Lichtstreifen führen diagonal nach unten.","Helle Lichtbahnen fallen in einen dunklen Raum und treffen Boden und Wand. Die Lichtquelle wirkt eher links oben, und die Streifen laufen steiler nach unten.","Ein dunkler Innenraum wird von breiten senkrechten Lichtstreifen geteilt. Das helle Fenster sitzt links unten, und die Treppe führt fast waagrecht durch den Raum.","A dark interior is divided by pale light coming through a window and across the floor. Stairs, wall, and light stripes lead diagonally downward.","Pale bands of light fall into a dark room and touch floor and wall. The light source appears more toward the upper left, and the bands run more steeply downward.","A dark interior is divided by broad vertical light strips. The pale window sits at the lower left, and the stairs run almost horizontally through the room.",image_type=expressionism; source=direct_image_inspection; language=de; fit_levels=high_partial_low; prompt_repair_visual_form_human_style_2026-05-19; semi_congruent_tightened_near_miss_2026-05-19; incongruent_repaired_same_domain_far_near_miss_2026-05-19; congruency_spread_balance_checked_2026-05-19,False
036,036.jpg,old_fisherman_0239.jpg,expressionism/old_fisherman_0239.jpg,expressionism,"Ein älterer Mann mit Mütze hält die Hände nah am Mund. Gesicht, Hände und dunkle Kleidung liegen vor einem gedämpften Landschaftshintergrund.","Ein älterer Mann mit Mütze hält die Hände nahe am Gesicht. Die Hände wirken eher an der Wange als am Mund, und der Hintergrund erscheint fast wie ein Innenraum.",Ein älterer Mann mit heller Mütze hält eine Hand am Kinn und eine tiefer am Körper. Der Hintergrund wirkt wie eine dunkle Wand statt eine gedämpfte Landschaft.,"An older man with a cap holds his hands close to his mouth. Face, hands, and dark clothing sit before a muted landscape background.","An older man with a cap holds his hands near his face. The hands appear closer to the cheek than to the mouth, and the background seems almost interior-like.",An older man with a pale cap holds one hand at his chin and the other lower on the body. The background feels like a dark wall rather than a muted landscape.,image_type=expressionism; source=direct_image_inspection; language=de; fit_levels=high_partial_low; prompt_repair_visual_form_human_style_2026-05-19; semi_congruent_tightened_near_miss_2026-05-19; incongruent_repaired_same_domain_far_near_miss_2026-05-19; congruency_spread_balance_checked_2026-05-19,False
037,037.jpg,peat_digging_0251.jpg,expressionism/peat_digging_0251.jpg,expressionism,"Ein heller Fluss oder Bach zieht durch dunkle grüne Ufer in die Tiefe. Helle Häuser liegen am oberen Rand, der Wasserlauf dominiert die Mitte.","Ein heller Wasserstreifen zieht durch dunkle grüne Ufer in die Tiefe. Die Häuser wirken etwas tiefer im Bild, und der Wasserlauf liegt stärker rechts der Mitte.","Ein heller Fluss zieht durch grüne Ufer, aber der Wasserlauf liegt seitlich links und teilt das Bild kaum. Die hellen Häuser sitzen tief nahe der Mitte.","A pale river or stream runs through dark green banks into depth. Pale houses lie near the upper edge, and the watercourse dominates the center.","A pale strip of water runs through dark green banks into depth. The houses appear slightly lower in the image, and the watercourse lies more to the right of center.","A pale river runs through green banks, but the watercourse lies off to the left and hardly divides the image. The pale houses sit low near the center.",image_type=expressionism; source=direct_image_inspection; language=de; fit_levels=high_partial_low; prompt_repair_visual_form_human_style_2026-05-19; semi_congruent_tightened_near_miss_2026-05-19; incongruent_repaired_same_domain_far_near_miss_2026-05-19; congruency_spread_balance_checked_2026-05-19,False
038,038.jpg,radiant_sunset_0262.jpg,expressionism/radiant_sunset_0262.jpg,expressionism,Eine helle Sonne steht tief am Horizont und wirft einen senkrechten Lichtstreifen über violette und blaue Felder. Dunkle Bäume sitzen rechts und am Horizont.,Eine helle Sonne steht nahe am Horizont über violett-blauen Feldern. Der senkrechte Lichtstreifen wirkt etwas breiter und leicht nach links verschoben.,Eine helle Sonne steht höher über violett-blauen Feldern und wirft einen breiten schrägen Lichtstreifen. Die dunklen Bäume sammeln sich links am Horizont.,A bright sun stands low on the horizon and casts a vertical strip of light across violet and blue fields. Dark trees sit to the right and along the horizon.,A bright sun stands near the horizon above violet-blue fields. The vertical strip of light appears slightly wider and shifted a little to the left.,A bright sun stands higher above violet-blue fields and casts a broad diagonal strip of light. The dark trees gather on the left along the horizon.,image_type=expressionism; source=direct_image_inspection; language=de; fit_levels=high_partial_low; prompt_repair_visual_form_human_style_2026-05-19; semi_congruent_tightened_near_miss_2026-05-19; incongruent_repaired_same_domain_far_near_miss_2026-05-19; congruency_spread_balance_checked_2026-05-19,False
039,039.jpg,separation_0085.jpg,expressionism/separation_0085.jpg,expressionism,Eine dunkle stehende Figur befindet sich links neben einer großen weißen vasenartigen Form. Der Hintergrund ist grau-violett mit schwarzen schwebenden Flecken.,"Eine dunkle stehende Figur befindet sich links neben einer hellen geschwungenen Gefäßform auf grau-violettem Grund. Die weiße Form wirkt etwas schmaler, und die dunklen Flecken sitzen höher im Hintergrund.",Eine dunkle stehende Figur befindet sich rechts neben einer schmalen weißen Gefäßform. Der grau-violette Hintergrund enthält helle schwebende Flecken statt dunkler.,A dark standing figure appears on the left beside a large white vase-like form. The background is gray-violet with black floating patches.,"A dark standing figure appears on the left beside a pale curved vessel form on a gray-violet ground. The white form appears slightly narrower, and the dark patches sit higher in the background.",A dark standing figure appears on the right beside a narrow white vessel form. The gray-violet background contains pale floating patches rather than dark ones.,image_type=expressionism; source=direct_image_inspection; language=de; fit_levels=high_partial_low; prompt_repair_visual_form_human_style_2026-05-19; semi_congruent_tightened_near_miss_2026-05-19; incongruent_repaired_same_domain_far_near_miss_2026-05-19; congruency_spread_balance_checked_2026-05-19,False
040,040.jpg,skeletons_fighting_over_a_pickled_herring_0031.jpg,expressionism/skeletons_fighting_over_a_pickled_herring_0031.jpg,expressionism,"Zwei Totenschädel oder maskenhafte Köpfe stehen rechts unten, einer trägt eine dunkle Federform. Der Hintergrund ist rosa-violett und weich bewegt.","Zwei helle Schädel- oder Maskenköpfe stehen vor rosa-violettem Grund. Sie wirken näher an der Bildmitte, und die dunkle Federform sitzt eher am linken Kopf.",Zwei helle Schädel oder Maskenköpfe stehen links unten vor rosa-violettem Grund. Die dunkle Federform sitzt tief zwischen den Köpfen statt oben an einem Kopf.,"Two skulls or mask-like heads stand at the lower right, one carrying a dark feather-like form. The background is pink-violet and softly moving.","Two pale skull or mask heads stand before a pink-violet ground. They appear closer to the image center, and the dark feather-like form sits more on the left head.",Two pale skulls or mask heads stand at the lower left before a pink-violet ground. The dark feather-like form sits low between the heads rather than high on one head.,image_type=expressionism; source=direct_image_inspection; language=de; fit_levels=high_partial_low; prompt_repair_visual_form_human_style_2026-05-19; semi_congruent_tightened_near_miss_2026-05-19; incongruent_repaired_same_domain_far_near_miss_2026-05-19; congruency_spread_balance_checked_2026-05-19,False
041,041.jpg,the_family_of_blind_man_0291.jpg,expressionism/the_family_of_blind_man_0291.jpg,expressionism,"Eine schmale blaue Figur steht gebeugt vor hellblauem Hintergrund. Dunkle und weiße Pinselstriche formen Kopf, Körper und Beine.","Eine schmale blaue Figur steht vor hellblauem Hintergrund. Der Körper wirkt etwas aufrechter, und die dunklen Striche sammeln sich stärker am unteren Beinbereich.",Eine schmale blaue Figur steht fast gerade vor hellblauem Hintergrund. Die dunklen Pinselstriche formen einen breiten Kopf und kurze Beine.,"A narrow blue figure stands bent before a light blue background. Dark and white brushstrokes form head, body, and legs.","A narrow blue figure stands before a light blue background. The body appears slightly more upright, and the dark strokes gather more around the lower leg area.",A narrow blue figure stands almost straight before a light blue background. The dark brushstrokes form a broad head and short legs.,image_type=expressionism; source=direct_image_inspection; language=de; fit_levels=high_partial_low; prompt_repair_visual_form_human_style_2026-05-19; semi_congruent_tightened_near_miss_2026-05-19; incongruent_repaired_same_domain_far_near_miss_2026-05-19; congruency_spread_balance_checked_2026-05-19,False
042,042.jpg,candidate_030_surrealism_meliboeus.jpg,candidate_images/chosen/candidate_030_surrealism_meliboeus.jpg,surrealism,"Ein Gesicht mit Kopftuch füllt das Bild und ist von dunklen Linien und Blattformen überzogen. Augen, Mund und gefaltete Hände liegen eng in der Mitte.","Ein großes Gesicht mit hellem Kopftuch füllt das Bild. Die gefalteten Hände wirken etwas tiefer und weiter auseinander, während die dunklen Linien stärker am Rand liegen.","Ein Gesicht mit Kopftuch füllt das Bild, aber die Augen liegen weit auseinander und die Hände tief am unteren Rand. Die dunklen Linien bilden eher ein äußeres Muster.","A face with a headscarf fills the image and is crossed by dark lines and leaf forms. Eyes, mouth, and folded hands lie close together in the center.","A large face with a pale headscarf fills the image. The folded hands appear slightly lower and farther apart, while the dark lines lie more strongly near the edge.","A face with a headscarf fills the image, but the eyes lie far apart and the hands sit low at the bottom edge. The dark lines form more of an outer pattern.",image_type=surrealism; source=chosen_candidate_direct_image_inspection; language=de; fit_levels=high_partial_low; prompt_repair_visual_form_human_style_2026-05-19; semi_congruent_tightened_near_miss_2026-05-19; incongruent_repaired_same_domain_far_near_miss_2026-05-19; congruency_spread_balance_checked_2026-05-19,False
043,043.jpg,woman_with_dead_child_0295.jpg,expressionism/woman_with_dead_child_0295.jpg,expressionism,Eine dunkle zusammengerollte Figur oder Körperform liegt über einer helleren liegenden Form. Die Zeichnung ist schwarz-grau und stark auf Körperkonturen konzentriert.,Eine dunkle zusammengerollte Körperform liegt über einer helleren liegenden Form auf hellem Grund. Die dunklen Schraffuren wirken etwas stärker seitlich rechts gesammelt.,"Zwei liegende Körperformen füllen die Mitte, aber die helle Form liegt oben und die dunkle darunter. Die Schraffuren sammeln sich links unten.",A dark curled figure or body form lies above a paler reclining form. The drawing is black-gray and strongly focused on body contours.,A dark curled body form lies above a paler reclining form on a light ground. The dark hatching appears somewhat more gathered toward the right side.,"Two reclining body forms fill the center, but the pale form lies above and the dark one below. The hatching gathers at the lower left.",image_type=expressionism; source=direct_image_inspection; language=de; fit_levels=high_partial_low; prompt_repair_visual_form_human_style_2026-05-19; semi_congruent_tightened_near_miss_2026-05-19; incongruent_repaired_same_domain_far_near_miss_2026-05-19; congruency_spread_balance_checked_2026-05-19,False
044,044.jpg,candidate_030_surrealism_trois_masques_1933.jpg,candidate_images/chosen/candidate_030_surrealism_trois_masques_1933.jpg,surrealism,Drei maskenartige Gesichter stehen vor blauem Hintergrund. Ein helles frontales Gesicht in der Mitte wird von zwei orangefarbenen Profilen eingerahmt.,"Drei maskenartige Gesichter stehen dicht nebeneinander auf blauem Grund. Die helle frontale Maske wirkt leicht nach links verschoben, und rechts dominiert ein dunkleres Profil.","Drei maskenartige Gesichter stehen vor blauem Hintergrund, aber die mittlere Maske ist orange und die seitlichen Gesichter sind hell. Die Gruppe sitzt tiefer im Bild.",Three mask-like faces stand before a blue background. A pale frontal face in the center is framed by two orange profiles.,"Three mask-like faces stand close together on a blue ground. The pale frontal mask appears slightly shifted left, and a darker profile dominates on the right.","Three mask-like faces stand before a blue background, but the middle mask is orange and the side faces are pale. The group sits lower in the image.",image_type=surrealism; source=chosen_candidate_direct_image_inspection; language=de; fit_levels=high_partial_low; prompt_repair_visual_form_human_style_2026-05-19; semi_congruent_tightened_near_miss_2026-05-19; incongruent_repaired_same_domain_far_near_miss_2026-05-19; congruency_spread_balance_checked_2026-05-19,False
045,045.jpg,chicken_wire_0298.jpg,minimalism/chicken_wire_0298.jpg,minimalism,Ein regelmäßiges helles Wabenmuster bedeckt fast das ganze Bild. Die sechseckigen Linien sind gelblich und werden zum Rand hin etwas dunkler.,Viele helle sechseckige Zellen bilden ein flaches Wabenmuster. Die Linien wirken zur Mitte hin dunkler und am Rand etwas offener.,"Ein helles Wabenmuster bedeckt die Fläche, aber die Zellen sind größer und unregelmäßiger. Die Linien werden zur Mitte dunkler statt zum Rand.",A regular pale honeycomb pattern covers almost the whole image. The hexagonal lines are yellowish and become slightly darker toward the edges.,Many pale hexagonal cells form a flat honeycomb pattern. The lines appear darker toward the center and slightly more open at the edges.,"A pale honeycomb pattern covers the surface, but the cells are larger and more irregular. The lines become darker toward the center rather than the edge.",image_type=minimalism; source=direct_image_inspection; language=de; fit_levels=high_partial_low; prompt_repair_visual_form_human_style_2026-05-19; semi_congruent_tightened_near_miss_2026-05-19; incongruent_repaired_same_domain_far_near_miss_2026-05-19; congruency_spread_balance_checked_2026-05-19,False
046,046.jpg,d1_6_0207.jpg,minimalism/d1_6_0207.jpg,minimalism,"Ein großer schwarzer Kreis hängt oben in einer hellen quadratischen Fläche, darunter liegt eine dunkle verschwommene Schattenform. Der Aufbau ist stark vertikal.",Eine schwarze runde Form hängt hoch in einer hellen quadratischen Fläche. Der weiche dunkle Schatten darunter wirkt etwas links versetzt und näher am Kreis.,"Ein schwarzer Kreis hängt tief in einer hellen quadratischen Fläche, darunter liegt ein scharfer kleiner Schatten. Der vertikale Aufbau ist nach rechts verschoben.","A large black circle hangs high in a pale square field, with a dark blurred shadow form below. The structure is strongly vertical.",A black round form hangs high in a pale square field. The soft dark shadow below appears slightly shifted left and closer to the circle.,"A black circle hangs low inside a pale square field, with a sharp small shadow below. The vertical structure is shifted to the right.",image_type=minimalism; source=direct_image_inspection; language=de; fit_levels=high_partial_low; prompt_repair_visual_form_human_style_2026-05-19; semi_congruent_tightened_near_miss_2026-05-19; incongruent_repaired_same_domain_far_near_miss_2026-05-19; congruency_spread_balance_checked_2026-05-19,False
047,047.jpg,sex_symbol_0190.jpg,minimalism/sex_symbol_0190.jpg,minimalism,"Ein schwarzer Kreis sitzt in der Mitte einer hellen senkrechten Fläche. Darüber liegt ein halbkreisförmiger dunkler Bogen, darunter kleine schwarze Linien wie ein Sockel.","Ein schwarzer Kreis sitzt in einer hellen senkrechten Fläche. Der dunkle Bogen darüber wirkt fast geschlossen, und die kleinen Linien darunter stehen etwas weiter auseinander.","Ein schwarzer Kreis sitzt hoch in einer hellen senkrechten Fläche. Der dunkle Bogen liegt darunter, und die kurzen Sockellinien stehen oben am Rand.","A black circle sits in the center of a pale vertical field. Above it lies a dark semicircular arc, and below it small black lines form a base-like mark.","A black circle sits in a pale vertical field. The dark arc above appears almost closed, and the small lines below stand slightly farther apart.","A black circle sits high in a pale vertical field. The dark arc lies below it, and the short base-like lines stand near the upper edge.",image_type=minimalism; source=direct_image_inspection; language=de; fit_levels=high_partial_low; prompt_repair_visual_form_human_style_2026-05-19; semi_congruent_tightened_near_miss_2026-05-19; incongruent_repaired_same_domain_far_near_miss_2026-05-19; congruency_spread_balance_checked_2026-05-19,False
048,048.jpg,split_ring_image_1_2009_0041.jpg,minimalism/split_ring_image_1_2009_0041.jpg,minimalism,"Zwei große farbige Ringsegmente bilden eine fast geschlossene Kreisform auf weißem Grund. Links ist das Segment gelbgrün, rechts orange-rot.","Zwei große farbige Ringsegmente bilden eine fast geschlossene Kreisform auf weißem Grund. Das linke Segment wirkt etwas gelblicher, das rechte etwas stärker rot-orange.","Zwei farbige Ringsegmente bilden eine offene Kreisform, aber links ist das Segment rot-orange und rechts gelbgrün. Die Öffnung liegt deutlich unten.","Two large colored ring segments form an almost closed circular shape on a white ground. The left segment is yellow-green, the right one orange-red.","Two large colored ring segments form an almost closed circular shape on a white ground. The left segment appears slightly more yellow, while the right one appears more strongly red-orange.","Two colored ring segments form an open circular shape, but the left segment is red-orange and the right one yellow-green. The opening lies clearly at the bottom.",image_type=minimalism; source=direct_image_inspection; language=de; fit_levels=high_partial_low; prompt_repair_visual_form_human_style_2026-05-19; semi_congruent_tightened_near_miss_2026-05-19; incongruent_repaired_same_domain_far_near_miss_2026-05-19; congruency_spread_balance_checked_2026-05-19,False
049,049.jpg,candidate_044_realism_landscape_with_a_flowerbed_1917.jpg,candidate_images/chosen/candidate_044_realism_landscape_with_a_flowerbed_1917.jpg,realism,"Ein heller Garten mit Blumenbeet liegt zwischen grünen Bäumen. Helle Wege, viele kleine Blüten und gelbe Bäume füllen die mittlere Tiefe.",Ein heller Garten mit Blumenbeet liegt zwischen grünen Bäumen. Die hellen Wege wirken breiter und führen stärker zur rechten Seite in die Tiefe.,"Ein heller Garten mit Blumenbeet liegt zwischen grünen Bäumen, aber die Wege laufen seitlich aus dem Bild. Die gelben Bäume stehen vorn statt in der mittleren Tiefe.","A bright garden with a flower bed lies between green trees. Pale paths, many small blossoms, and yellow trees fill the middle depth.",A bright garden with a flower bed lies between green trees. The pale paths appear wider and lead more strongly toward the right side into depth.,"A bright garden with a flower bed lies between green trees, but the paths run sideways out of the image. The yellow trees stand in front rather than in the middle depth.",image_type=realism; source=chosen_candidate_direct_image_inspection; language=de; fit_levels=high_partial_low; prompt_repair_visual_form_human_style_2026-05-19; semi_congruent_tightened_near_miss_2026-05-19; incongruent_repaired_same_domain_far_near_miss_2026-05-19; congruency_spread_balance_checked_2026-05-19,False
